BRKS,1.341235
BRP,0.845981
BRY,0.894692
BSY,0.541805
BTRS,1.394466
BUSE,0.73407
BVS,0.4907220000000001
BYND,0.858326
BZUN,0.923884
CABA,0.797479
CACC,0.715337
CAKE,1.095533
CALA,1.197499
CALM,0.241093
CAMP,1.232838
CAR,1.235824
CARE,0.941047
CARG,1.039784
CASA,0.981341
CASH,0.867015
CASS,0.716251
CASY,0.577577
CATY,0.844447
CBAY,0.546246
CBNK,1.344408
CBRL,0.878484
CBSH,0.642374
CBTX,0.56137
CCBG,0.743987
CCCC,0.547771
CCMP,1.533448
CCOI,0.621325
CCRN,0.776764
CD,0.820147
CDK,0.64022
CDNS,1.1873360000000002
CDW,0.993142
CDXS,1.1373799999999998
CENTA,0.579281
CENX,0.869668
CERN,0.492367
CERT,0.876445
CEVA,1.311292
CFB,0.482226
CFFN,0.453126
CG,0.970637
CGBD,0.701538
CGEM,1.046187
CGNT,0.8894620000000001
CGNX,1.13885
CHCO,0.5276270000000001
CHDN,1.200584
CHEF,1.512083
CHKP,0.626301
CHMA,0.75567
CHNG,0.790365
CHRW,0.451589
CHTR,0.680347
CHUY,1.037799
CIGI,0.7027939999999999
CINF,0.798181
CLAR,0.8267190000000001
CLBK,0.515137
CLNE,1.428576
CLOV,1.7114220000000002
CLVS,1.23871
CMCO,0.912863
CMCSA,0.730166
CME,0.691327
CMPR,1.13034
CMPS,1.039544
CMTL,0.785442
CNOB,0.717754
CNSL,0.625763
CNTA,1.10713
CNXC,0.5383020000000001
CNXN,0.672087
COHR,0.995397
COHU,1.411063
COIN,0.880876
COKE,0.603204
COLB,0.731588
COLL,0.8706309999999999
COLM,0.751486
COMM,0.953154
CONE,0.777085
CONN,1.277652
CORE,0.569624
COST,0.588593
COUP,1.185705
COWN,0.921816
CPRT,0.8589469999999999
CPSI,0.704414
CRAI,0.7428779999999999
CRCT,0.765813
CREE,1.43026
CRMT,1.080719
CRNC,1.090474
CRNT,1.045965
CRNX,1.01721
CROX,1.1170129999999998
CRSR,0.823089
CRTO,0.695576
CRTX,0.996285
CRUS,1.2177639999999998
CRVL,0.830809
CRWD,1.048298
CSCO,0.80929
CSGP,0.680918
CSGS,0.502742
CSII,0.631478
CSIQ,1.2485190000000002
CSOD,0.8203360000000001
CSTE,0.619432
CSTR,0.6858770000000001
CSWC,0.628966
CSWI,0.7534850000000001
CSX,0.840477
CTAS,0.934019
CTBI,0.670661
CTLP,1.30134
CTMX,1.244085
CTRE,1.070689
CTRN,1.10556
CTSH,0.91604
CTXS,0.603562
CUTR,0.8472370000000001
CVBF,0.530033
CVCO,1.056671
CVET,1.20625
CVGI,0.746359
CVGW,0.285368
CVLG,0.280052
CVLT,0.746606
CWCO,0.724696
CWST,0.708399
CYBR,1.009802
CYCN,1.111518
CYTK,0.794181
CZR,0.918636
DADA,1.420108
DAKT,0.529205
DAWN,1.96134
DBTX,0.981622
DBX,0.765783
DCBO,1.5195040000000002
DCOM,0.790216
DCT,0.8228629999999999
DDOG,1.028601
DFH,0.652381
DGII,0.950833
DHC,1.270641
DIOD,1.135245
DISCA,0.508139
DISCK,0.517027
DISH,1.073753
DKNG,0.918247
DLTH,0.747707
DLTR,0.608468
DMRC,1.368144
DNLI,1.081001
DOCU,0.947497
DOOO,1.127978
DORM,0.5335439999999999
DOX,0.636778
DOYU,0.73623
DRNA,0.92685
DRVN,0.494282
DSEY,0.496212
DSGN,0.510891
DSGX,0.7826569999999999
DSP,1.336741
DSPG,0.8248530000000001
DTIL,1.365458
DXCM,0.9006360000000001
DYN,0.57875
EA,0.69198
EAR,0.8512790000000001
EBAY,0.631605
EBC,0.198311
EBIX,1.095134
EBSB,0.679879
EBTC,1.1165
ECHO,0.7110890000000001
ECOL,0.591811
ECOR,1.056473
ECPG,0.618107
EDIT,1.37867
EEFT,0.8788030000000001
EFSC,0.7846810000000001
EGLE,1.111759
EGLX,1.030076
EHTH,0.984777
EM,0.369803
ENDP,0.960836
ENSG,1.094143
ENTA,0.737533
ENTG,1.221771
EPAY,0.945723
EPZM,1.123349
EQBK,0.654619
EQIX,0.7799510000000001
ERIC,0.8411620000000001
ERIE,0.527532
ERII,0.819902
ETSY,1.181741
EVLO,0.8668379999999999
EWBC,0.778185
EWTX,0.6039
EXC,0.8809959999999999
EXEL,0.7088899999999999
EXLS,0.872411
EXPD,0.604034
EXPE,0.927025
EXPO,0.676967
EXTR,1.3764120000000002
EYE,1.07316
EZPW,0.5382060000000001
FANG,1.014933
FANH,0.462482
FARO,0.874635
FAST,0.779942
META,1.057348
FBNC,0.642779
FCBC,0.6848529999999999
FCFS,0.682856
FCNCA,0.716072
FDMT,1.262717
FDUS,0.917411
FELE,0.800951
FEYE,1.041475
FFBC,0.7819699999999999
FFIC,0.606067
FFIN,0.684184
FFIV,0.6571100000000001
FFNW,0.667308
FHB,0.531536
FISI,0.880551
FISV,0.908322
FITB,1.013705
FIVE,1.134974
FIXX,1.09231
FIZZ,0.618054
FLDM,1.1597879999999998
FLEX,1.19661
FLWS,0.8255
FLXS,0.583865
FLYW,2.017056
FMBI,0.603396
FNCH,0.47985
FNKO,0.934179
FOCS,1.0598299999999998
FORM,1.338016
FOSL,0.31005
FOX,0.6264770000000001
FOXA,0.589795
FOXF,1.11027
FREQ,0.925174
FRME,0.6910310000000001
FROG,1.122722
FRTA,1.066363
FSLR,0.823045
FSTR,0.8605719999999999
FTDR,0.498752
FTNT,1.078178
FULT,0.659443
FWONA,0.883395
FWONK,0.946296
FYBR,0.4351890000000001
GABC,0.577497
GAIN,0.672583
GBCI,0.757433
GBDC,0.444835
GBIO,0.854914
GDRX,0.938138
GH,0.979115
GIII,1.045
GILD,0.4396310000000001
GLAD,0.795323
GLBE,2.023849
GLDD,0.556761
GLNG,1.102687
GLPG,0.752021
GLPI,1.138813
GMAB,0.803359
GNTX,0.7415010000000001
GO,0.481422
GOCO,0.372547
GOEV,1.4943030000000002
GOGL,0.974813
GOGO,1.004074
GOOD,0.8583729999999999
GOSS,0.789011
GPRE,1.245951
GPRO,1.341969
GRCL,0.804955
GRFS,0.568524
GRMN,0.75167
GRPN,0.128676
GRTS,1.162352
GSHD,0.946511
GSIT,0.653799
GSKY,0.976323
GT,0.76237
GTHX,1.281656
HA,0.726493
HAFC,0.710704
HAIN,0.365159
HALO,0.7716729999999999
HARP,0.796858
HAS,0.7841899999999999
HAYN,0.507372
HBAN,0.71243
HBNC,0.8395530000000001
HBT,0.629742
HCAT,0.764659
HCCI,1.195504
HCKT,0.657315
HCM,0.8877430000000001
HEES,0.779885
HELE,0.8505729999999999
HFWA,0.594778
HHR,0.5512090000000001
HIBB,0.916522
HIMX,1.020802
HLIO,0.8996350000000001
HLIT,0.78509
HLNE,0.8972709999999999
HMHC,0.884648
HMPT,0.452906
HMST,0.61811
HNST,0.249315
HOFT,0.657125
HOLI,0.542367
HOLX,0.806412
HOMB,0.883965
HONE,0.508621
HOOK,1.066052
HOPE,0.6571020000000001
HOWL,0.497829
HQY,0.981356
HRZN,0.887857
HSIC,0.580263
HSII,0.444118
HSTM,0.476503
HTBI,0.573919
HTBK,0.724772
HTHT,0.58733
HTLD,0.482538
HTLF,0.8504780000000001
HUBG,0.611935
HURN,0.726051
HWC,0.931081
HWKN,0.7985439999999999
HYFM,1.232766
IAC,0.989598
IART,0.595248
IBCP,0.649273
IBOC,0.785977
IBRX,1.064331
IBTX,0.896481
ICFI,0.572497
ICHR,1.434222
ICLR,0.724514
ICPT,0.905086
ICUI,0.479303
IDCC,0.926079
IDXX,0.881035
IDYA,0.7692060000000001
IEP,0.6298090000000001
IGMS,1.065968
IHRT,0.93672
IIIV,0.993175
IIVI,1.175229
ILMN,0.885092
ILPT,0.746907
IMCR,0.167177
IMGN,1.261177
IMKTA,0.316079
IMMR,0.958876
INDB,0.616922
INFN,0.986167
INGN,0.506583
INMD,1.2758120000000002
INNV,0.397539
INOV,0.75644
INSG,1.255757
INSM,1.237216
INTC,1.106034
INTU,1.140006
INVA,0.778652
IONS,0.7471369999999999
IOSP,0.9000809999999999
IPGP,0.95749
IQ,0.577249
IRBT,0.825282
IRDM,1.035865
IRTC,0.959951
IRWD,0.5949760000000001
ISBC,0.674716
ISRG,1.00754
ITCI,0.944587
ITRI,0.941605
ITRN,0.581608
IVAC,0.672068
JACK,1.132629
JAZZ,0.670477
JBHT,0.645621
JBLU,0.630318
JBSS,0.380159
JCOM,0.6874
JD,0.951262
JJSF,0.6994020000000001
JKHY,0.648046
JNCE,1.290921
JOBS,0.542589
JOUT,0.608337
JRVR,0.630078
KALA,0.370116
KALU,0.934811
KBAL,0.750119
KC,1.241632
KDNY,0.691651
KE,0.735187
KELYA,0.667687
KFRC,0.59115
KHC,0.6980109999999999
KLAC,1.436577
KLDO,0.8128989999999999
KLIC,1.196941
KLXE,0.958952
KNBE,1.099824
KNDI,0.907702
KNSA,0.878726
KNSL,0.960051
KNTE,0.937038
KPTI,1.187966
KRNT,1.00892
KRNY,0.4337
KRON,0.365215
KRT,0.6530020000000001
KTOS,0.973196
KURA,0.825628
KZR,0.636542
LAMR,1.139719
LANC,0.6087229999999999
LASR,1.263443
LAUR,0.901112
LAZR,1.6437400000000002
LBAI,0.745826
LBC,0.495483
LBRDA,0.725312
LBRDK,0.742486
LBTYA,0.661101
LBTYK,0.652497
LCUT,0.891315
LECO,0.700002
LEGH,0.711095
LEGN,0.5309520000000001
LESL,0.767067
LEVL,1.123659
LFUS,0.941123
LGIH,1.212611
LGO,1.516956
LHCG,0.919546
LHDX,0.816587
LI,1.218089
LILA,1.111301
LILAK,1.086005
LITE,1.069545
LIVN,0.827368
LKFN,0.612514
LKQ,0.856525
LLNW,1.010138
LMNR,0.642601
LMNX,0.490161
LNDC,0.363647
LNT,0.541187
LOB,0.94385
LOCO,0.59159
LOGI,0.8556010000000001
LOPE,0.58053
LORL,0.954979
LPLA,0.977036
LPSN,1.167312
LQDT,0.626502
LRCX,1.479584
LSCC,1.306053
LSTR,0.623658
LSXMA,0.8993110000000001
LSXMK,0.897992
LTRPA,1.464506
LULU,1.014763
LUNG,0.980677
LX,0.843627
LXRX,0.691611
LYFT,1.055388
LYTS,0.929818
MANH,1.115505
MANT,0.819734
MAR,0.698416
MASI,0.587968
MAT,0.694353
MATW,0.75971
MAXN,1.397116
MBWM,0.68592
MCFE,0.377416
MCHP,1.4027040000000002
MCRB,1.040533
MCRI,1.234648
MDCA,1.1913790000000002
MDGL,0.692723
MDLZ,0.658211
MDRX,0.759415
MEDP,1.010133
MEOH,0.951972
MERC,0.626367
MESA,1.022885
MFIN,1.043996
MGEE,0.790122
MGI,0.98578
MGLN,0.730879
MGNI,1.647873
MGNX,1.082694
MGPI,0.451888
MGRC,0.843507
MGTX,1.171667
MIDD,0.825902
MIME,0.930209
MKSI,1.3897389999999998
MKTX,0.774833
MLAB,0.5185270000000001
MLCO,0.6984819999999999
MLHR,0.593905
MMSI,0.955353
MMYT,0.7323
MNRO,0.620825
MNST,0.7961520000000001
MODV,0.704634
MOMO,0.757579
MOR,0.758847
MORN,0.6203649999999999
MPAA,0.7041930000000001
MPWR,1.491205
MRCC,0.548998
MRCY,0.940444
MRNA,0.34357600000000005
MRSN,1.116796
MRTN,0.676791
MRTX,0.920654
MRVI,1.046922
MRVL,1.194068
MSBI,0.6322260000000001
MSEX,0.73306
MSFT,1.125239
MSTR,0.8964479999999999
MTCH,0.949153
MTEM,0.971684
MTLS,1.207699
MTRX,0.687699
MTSI,1.43148
MU,1.245457
MYGN,1.092506
NARI,1.183814
NATI,0.905883
NAVI,0.927031
NBIX,0.702234
NBTB,0.565565
NCMI,0.693774
NCNO,0.955678
NDAQ,0.8236709999999999
NDLS,0.887968
NDSN,0.935968
NEOG,0.84662
NFBK,0.591425
NFE,0.764674
NFLX,0.875717
NGM,0.604479
NICE,0.7231310000000001
NKLA,0.6391680000000001
NKTR,0.7996310000000001
NKTX,0.638588
NLOK,0.425761
NMRK,1.179906
NNBR,1.021146
NOVT,1.004537
NRC,0.959597
NSIT,0.839885
NTAP,0.8463799999999999
NTCT,0.794902
NTES,1.087605
NTGR,0.785602
NTNX,1.285086
NTRA,1.31244
NTRS,0.826901
NTUS,0.652084
NUAN,0.8524149999999999
NUVA,0.8509760000000001
NVAX,0.901007
NVCR,0.966639
NVDA,1.369915
NVMI,1.0925129999999998
NWBI,0.49055
NWL,0.7696850000000001
NWPX,1.006262
NWS,0.740931
NWSA,0.71546
NXGN,1.224799
NXPI,1.267533
NXST,1.099216
NXTC,0.883375
NYMT,0.618459
OBNK,0.5008130000000001
OCDX,0.58712
OCFC,0.596799
OCSL,0.6075229999999999
ODFL,0.781492
ODP,1.095553
ODT,0.5710850000000001
OFIX,0.682083
OGI,0.88674
OKTA,0.976196
OLED,1.109627
OLMA,0.642583
OM,0.633638
OMAB,0.8903049999999999
OMCL,0.735689
OMIC,1.2040540000000002
ON,1.39268
ONB,0.5682729999999999
ONEM,0.862771
OPCH,0.932764
OPEN,1.80365
OPI,0.869326
OPK,0.88221
OPRA,0.767696
ORBC,1.169781
ORIC,0.623201
ORLY,0.742622
ORTX,0.580994
OSBC,0.6179859999999999
OSIS,0.5950310000000001
OSMT,0.8380299999999999
OSUR,0.6125470000000001
OTEX,0.888709
OTLY,0.093907
OTTR,0.902517
OVID,0.773525
OXLC,1.141157
OXSQ,0.793882
OYST,0.7770859999999999
OZK,0.743522
OZON,1.346057
PAAS,0.7279680000000001
PACB,1.340192
PACW,0.8186760000000001
PASG,1.06931
PATK,1.275927
PAX,0.94318
PAYX,0.931173
PBCT,0.667024
PBPB,0.733279
PBYI,0.989009
PCAR,0.607637
PCB,0.860597
PCH,1.048518
PCRX,0.746919
PCTI,0.537173
PCTY,1.094755
PCVX,0.543043
PDCE,1.996459
PDCO,0.726206
PDD,0.8772200000000001
PDFS,1.031512
PEGA,1.087331
PENN,1.712548
PEP,0.7257100000000001
PERI,1.1359549999999998
PETQ,1.026639
PETS,0.525486
PFBC,0.8131229999999999
PFC,0.137697
PFG,0.957676
PFLT,0.716572
PFPT,0.720183
PGC,0.817599
PGEN,1.299524
PGNY,1.166431
PHAT,1.112219
PI,1.172949
PINC,0.276169
PLAB,1.062875
PLAY,1.4646370000000002
PLCE,0.7752479999999999
PLRX,0.369366
PLTK,0.918926
PLUS,0.864453
PLXS,0.768135
PLYA,0.8728290000000001
PMVP,0.712861
PNFP,0.769625
PNNT,0.964559
PNTG,1.173132
PODD,0.763444
POOL,0.8124020000000001
POSH,1.507559
POWI,1.246712
POWL,0.769962
PPBI,0.8549540000000001
PPC,0.639351
PPD,0.914974
PRAA,0.621677
PRAX,1.391204
PRDO,0.533732
PRFT,0.975749
PRGS,0.682049
PRIM,0.925268
PRLD,1.237068
PROV,0.681866
PRPL,1.116804
PRTA,0.928336
PRVA,0.1859
PSEC,0.477835
PSMT,0.565289
PSTX,0.540979
PTC,0.947698
PTCT,0.946162
PTEN,1.085902
PTON,0.644842
PTVE,0.383828
PVAC,1.7338189999999998
PYPL,1.254283
PZZA,0.7132189999999999
QCOM,1.19043
QDEL,0.689674
QFIN,0.935241
QIWI,0.8575719999999999
QLYS,0.725074
QNST,0.925339
QQQ,1.0
QRTEA,0.674207
QRVO,1.30865
QTT,0.970843
RAIN,0.861419
RARE,1.155997
RAVN,0.828734
RBB,0.711784
RBBN,1.027297
RBCAA,0.748391
RCII,0.891183
RCKY,0.881748
RCM,0.954716
RDFN,1.565596
RDWR,0.563174
REAL,1.383555
REG,0.7131270000000001
REGI,1.219256
REGN,0.618812
REPL,1.110828
REYN,0.236041
RGEN,0.886228
RGLD,0.354831
RGP,0.23527
RIDE,0.957541
RIGL,0.963578
RMBS,1.057984
RNST,0.6215430000000001
ROAD,0.7901279999999999
ROCK,0.620505
ROIC,0.695037
ROKU,1.21457
ROLL,1.129265
ROOT,0.62597
ROST,0.824634
RPRX,0.54368
RPTX,0.483145
RRGB,1.337905
RRR,1.444548
RTLR,0.819881
RUBY,0.620406
RUN,1.405406
RUSHA,0.687434
RUTH,1.1438959999999998
RVMD,0.788057
RVSB,0.7962060000000001
RXRX,1.650712
RXT,0.496307
RYAAY,0.6305850000000001
SABR,1.829373
SAFM,0.5412680000000001
SAFT,0.52969
SAIA,0.917932
SANA,1.38283
SANM,0.940749
SATS,0.581437
SBAC,0.6977220000000001
SBBP,1.153102
SBCF,0.783125
SBGI,0.7666149999999999
SBLK,0.524273
SBNY,0.739699
SBRA,1.06144
SBSI,0.58906
SBUX,0.8938870000000001
SCHL,0.504741
SCHN,0.8338139999999999
SCOR,1.203963
SCPL,0.703289
SCR,1.886347
SCSC,1.009599
SCVL,0.97769
SCWX,1.074017
SDC,0.982039
SDGR,0.8300040000000001
SEDG,1.333436
SEER,2.121782
SEIC,0.808322
SFBS,0.778303
SFIX,0.76571
SFM,0.348144
SFNC,0.733268
SGEN,0.701512
SGH,1.280075
SGMO,0.995865
SGMS,1.574431
SGRY,1.201755
SGTX,1.497962
SHC,0.840918
SHEN,0.67307
SHOO,0.754233
SHYF,0.5714239999999999
SIEN,1.413739
SIGI,0.840374
SILK,0.944101
SIMO,0.8427469999999999
SIOX,1.041609
SIRI,0.7553270000000001
SIVB,1.083708
SKYW,1.119561
SLAB,1.365684
SLDB,0.823034
SLGN,0.439369
SLM,0.730273
SLP,0.780767
SLRC,0.735736
SMCI,0.964403
SMTC,1.377089
SNBR,1.058551
SNCR,0.6355689999999999
SNCY,1.091303
SND,0.7770199999999999
SNDX,0.96165
SNEX,0.357696
SNPS,1.113833
SNY,0.506937
SOHU,1.061427
SONO,0.8657239999999999
SP,0.762241
SPKE,0.698443
SPLK,1.231273
SPNS,0.906614
SPOK,0.626776
SPPI,0.952206
SPRB,0.348783
SPRO,0.8609530000000001
SPSC,0.887558
SPTN,0.293574
SPWH,0.6797810000000001
SPWR,1.392725
SRCE,0.6521779999999999
SRCL,0.775249
SRDX,0.71992
SRGA,0.689524
SRPT,0.746452
SRRK,0.651875
SSB,0.625218
SSNC,0.908917
SSP,1.025104
SSRM,0.540429
SSYS,1.064686
STAY,0.69996
STBA,0.590494
STEP,0.5192720000000001
STFC,0.838377
STLD,0.896977
STMP,0.948161
STNE,1.4487370000000002
STOK,1.212051
STRA,0.741367
STRL,0.812049
STTK,0.441339
STX,0.791554
SUMO,0.8688370000000001
SUNS,0.7187979999999999
SVC,0.970205
SVMK,0.95686
SVRA,0.6720510000000001
SWAV,1.083935
SWBI,0.483099
SWIM,0.655486
SWIR,0.8340350000000001
SWKS,1.366564
SYBT,0.6960890000000001
SYKE,0.761784
SYNA,1.152902
SYNH,1.016201
SYRS,1.230897
TARS,0.921995
TAST,1.163019
TBBK,0.964569
TBIO,0.599865
TBK,0.953191
TBNK,0.677231
TCBI,0.8836709999999999
TCBK,0.6042390000000001
TCDA,0.659198
TCF,1.070267
TCOM,0.63075
TCPC,0.811554
TCRR,1.120908
TDUP,0.605655
TEAM,0.778325
TECH,0.756875
TENB,1.035042
TER,1.284543
TFSL,0.504004
THFF,0.653065
THRM,0.817703
TIG,0.378551
TIGO,0.576434
TIGR,1.000776
TIL,1.274981
TILE,1.0013610000000002
TITN,0.7221890000000001
TLMD,0.799758
TLRY,1.126623
TMCI,0.28117600000000004
TMUS,0.78017
TOWN,0.6603640000000001
TPTX,1.179237
TREE,0.918419
TRIP,0.771508
TRMB,0.92948
TRMK,0.5760390000000001
TROW,0.932925
TRS,0.5915279999999999
TRST,0.798768
TRUE,0.581324
TRVG,0.634358
TSC,0.757119
TSCO,0.626667
TSEM,1.031479
TSLA,1.422473
TSP,1.931271
TTEC,1.018607
TTEK,0.905181
TTMI,0.8845719999999999
TTWO,0.745046
TVTY,1.208587
TW,0.657057
TWOU,1.22721
TWST,1.388217
TXG,0.76199
TXN,1.065843
TXRH,0.827211
UAL,0.954423
UBFO,0.972919
UBSI,0.75466
UBX,0.656791
UCBI,0.7961520000000001
UCTT,1.409793
UEIC,0.661547
UEPS,0.452626
UFPI,0.961982
UHAL,0.62362
ULCC,0.398019
ULTA,0.89976
UMBF,0.6785979999999999
UMPQ,0.80919
UNIT,1.112767
UPST,1.125531
UPWK,0.789451
URBN,0.762246
USAP,0.391504
UTHR,0.591758
UVSP,0.618845
UXIN,0.943383
VC,1.050588
VCTR,0.80679
VECO,1.455962
VEON,0.6063930000000001
VIAC,0.7556689999999999
VIACA,0.625892
VIAV,0.914305
VICR,1.243885
VINP,0.75745
VIR,0.301813
VIRT,0.149118
VIRX,1.103194
VIVO,0.712478
VLDR,1.590829
VLGEA,0.344735
VLY,0.669226
VMEO,1.951815
VNET,1.120971
VNOM,1.015314
VOD,0.721704
VOR,0.966905
VRA,0.7901630000000001
VREX,0.765768
VRM,1.305441
VRNS,1.0319120000000002
VRNT,0.995454
VRSK,0.802613
VRSN,0.903855
VRTS,1.055184
VSAT,0.834189
VSEC,0.750884
VTRS,0.481251
VWTR,0.531929
VYGR,1.083285
VYNE,0.96437
WABC,0.568074
WAFD,0.6567470000000001
WASH,0.652953
WB,0.65945
WBA,0.539006
WDAY,1.047105
WDC,1.186177
WDFC,0.482884
WEN,0.874973
WERN,0.522824
WETF,1.106067
WEYS,0.775053
WHF,0.8841120000000001
WIFI,0.8785959999999999
WING,0.9007069999999999
WIRE,0.687338
WISH,1.040268
WIX,1.320766
WLTW,0.688415
WOOF,0.579393
WSBC,0.641716
WSBF,0.359674
WSFS,0.819606
WTBA,0.630339
WTFC,0.836298
WTRE,0.907193
WTRH,0.388143
WW,0.987472
WWD,0.960616
WYNN,1.102455
XBIT,0.751522
XEL,0.631288
XERS,1.505615
XLNX,1.125281
XM,0.944517
XNET,1.256183
XONE,1.007025
XP,1.519208
XPER,0.832935
XRAY,0.591857
YELL,0.666155
YMAB,1.049895
YNDX,0.909858
YQ,0.7296520000000001
YY,0.916391
Z,1.290757
ZBRA,1.010207
ZEUS,0.407344
ZG,1.339484
ZI,1.159712
ZION,0.573244
ZIOP,1.129704
ZIXI,1.091582
ZM,0.451197
ZNGA,0.767764
ZS,0.930333
ZUMZ,0.5135350000000001
ZY,1.617337
